Datetime,AG_MW, REGION
02-04-2022 09:00,4584,All Island
02-04-2022 09:15,4624,All Island
02-04-2022 09:30,4597,All Island
02-04-2022 09:45,4556,All Island
02-04-2022 10:00,4480,All Island
02-04-2022 10:15,4478,All Island
02-04-2022 10:30,4473,All Island
02-04-2022 10:45,4471,All Island
02-04-2022 11:00,4486,All Island
02-04-2022 11:15,4483,All Island
02-04-2022 11:30,4473,All Island
02-04-2022 11:45,4436,All Island
02-04-2022 12:00,4444,All Island
02-04-2022 12:15,4450,All Island
02-04-2022 12:30,4441,All Island
02-04-2022 12:45,4439,All Island
02-04-2022 13:00,4452,All Island
02-04-2022 13:15,4510,All Island
02-04-2022 13:30,4407,All Island
02-04-2022 13:45,4296,All Island
02-04-2022 14:00,4312,All Island
02-04-2022 14:15,4331,All Island
02-04-2022 14:30,4319,All Island
02-04-2022 14:45,4292,All Island
02-04-2022 15:00,4363,All Island
02-04-2022 15:15,4410,All Island
02-04-2022 15:30,4425,All Island
02-04-2022 15:45,4501,All Island
02-04-2022 16:00,4406,All Island
02-04-2022 16:15,4289,All Island
02-04-2022 16:30,4314,All Island
02-04-2022 16:45,4417,All Island
02-04-2022 17:00,4533,All Island
02-04-2022 17:15,4609,All Island
02-04-2022 17:30,4610,All Island
02-04-2022 17:45,4682,All Island
02-04-2022 18:00,4760,All Island
02-04-2022 18:15,4827,All Island
02-04-2022 18:30,4803,All Island
02-04-2022 18:45,4724,All Island
02-04-2022 19:00,4647,All Island
02-04-2022 19:15,4605,All Island
02-04-2022 19:30,4628,All Island
02-04-2022 19:45,4600,All Island
02-04-2022 20:00,4534,All Island
02-04-2022 20:15,4485,All Island
02-04-2022 20:30,4499,All Island
02-04-2022 20:45,4482,All Island
02-04-2022 21:00,4389,All Island
02-04-2022 21:15,4298,All Island
02-04-2022 21:30,4218,All Island
02-04-2022 21:45,4138,All Island
02-04-2022 22:00,4043,All Island
02-04-2022 22:15,3946,All Island
02-04-2022 22:30,3862,All Island
02-04-2022 22:45,3788,All Island
02-04-2022 23:00,3792,All Island
02-04-2022 23:15,3872,All Island
02-04-2022 23:30,3932,All Island
02-04-2022 23:45,3940,All Island
03-04-2022 00:00,3990,All Island
03-04-2022 00:15,4078,All Island
03-04-2022 00:30,4080,All Island
03-04-2022 00:45,3944,All Island
03-04-2022 01:00,3970,All Island
03-04-2022 01:15,3945,All Island
03-04-2022 01:30,3896,All Island
03-04-2022 01:45,3957,All Island
03-04-2022 02:00,4001,All Island
03-04-2022 02:15,4001,All Island
03-04-2022 02:30,3894,All Island
03-04-2022 02:45,3785,All Island
03-04-2022 03:00,3805,All Island
03-04-2022 03:15,3821,All Island
03-04-2022 03:30,3724,All Island
03-04-2022 03:45,3676,All Island
03-04-2022 04:00,3659,All Island
03-04-2022 04:15,3770,All Island
03-04-2022 04:30,3757,All Island
03-04-2022 04:45,3702,All Island
03-04-2022 05:00,3699,All Island
03-04-2022 05:15,3753,All Island
03-04-2022 05:30,3690,All Island
03-04-2022 05:45,3614,All Island
03-04-2022 06:00,3610,All Island
03-04-2022 06:15,3715,All Island
03-04-2022 06:30,3769,All Island
03-04-2022 06:45,3714,All Island
03-04-2022 07:00,3662,All Island
03-04-2022 07:15,3645,All Island
03-04-2022 07:30,3766,All Island
03-04-2022 07:45,3781,All Island
03-04-2022 08:00,3787,All Island
03-04-2022 08:15,3817,All Island
03-04-2022 08:30,3832,All Island
03-04-2022 08:45,3929,All Island
03-04-2022 09:00,3917,All Island
03-04-2022 09:15,3922,All Island
03-04-2022 09:30,3978,All Island
03-04-2022 09:45,4035,All Island
03-04-2022 10:00,4087,All Island
03-04-2022 10:15,4138,All Island
03-04-2022 10:30,4144,All Island
03-04-2022 10:45,4158,All Island
03-04-2022 11:00,4167,All Island
03-04-2022 11:15,4172,All Island
03-04-2022 11:30,4172,All Island
03-04-2022 11:45,4168,All Island
03-04-2022 12:00,4178,All Island
03-04-2022 12:15,4190,All Island
03-04-2022 12:30,4200,All Island
03-04-2022 12:45,4188,All Island
03-04-2022 13:00,4189,All Island
03-04-2022 13:15,4150,All Island
03-04-2022 13:30,4087,All Island
03-04-2022 13:45,4034,All Island
03-04-2022 14:00,4005,All Island
03-04-2022 14:15,3982,All Island
03-04-2022 14:30,3941,All Island
03-04-2022 14:45,3969,All Island
03-04-2022 15:00,4051,All Island
03-04-2022 15:15,4127,All Island
03-04-2022 15:30,4204,All Island
03-04-2022 15:45,4278,All Island
03-04-2022 16:00,4355,All Island
03-04-2022 16:15,4501,All Island
03-04-2022 16:30,4640,All Island
03-04-2022 16:45,4804,All Island
03-04-2022 17:00,4957,All Island
03-04-2022 17:15,5107,All Island
03-04-2022 17:30,5173,All Island
03-04-2022 17:45,5223,All Island
03-04-2022 18:00,5264,All Island
03-04-2022 18:15,5271,All Island
03-04-2022 18:30,5271,All Island
03-04-2022 18:45,5250,All Island
03-04-2022 19:00,5226,All Island
03-04-2022 19:15,5141,All Island
03-04-2022 19:30,5029,All Island
03-04-2022 19:45,5048,All Island
03-04-2022 20:00,5042,All Island
03-04-2022 20:15,5078,All Island
03-04-2022 20:30,5038,All Island
03-04-2022 20:45,4973,All Island
03-04-2022 21:00,4969,All Island
03-04-2022 21:15,4875,All Island
03-04-2022 21:30,4714,All Island
03-04-2022 21:45,4506,All Island
03-04-2022 22:00,4418,All Island
03-04-2022 22:15,4298,All Island
03-04-2022 22:30,4095,All Island
03-04-2022 22:45,3914,All Island
03-04-2022 23:00,3774,All Island
03-04-2022 23:15,3768,All Island
03-04-2022 23:30,3763,All Island
03-04-2022 23:45,3688,All Island
04-04-2022 00:00,3724,All Island
04-04-2022 00:15,3884,All Island
04-04-2022 00:30,3836,All Island
04-04-2022 00:45,3747,All Island
04-04-2022 01:00,3706,All Island
04-04-2022 01:15,3677,All Island
04-04-2022 01:30,3721,All Island
04-04-2022 01:45,3759,All Island
04-04-2022 02:00,3732,All Island
04-04-2022 02:15,3693,All Island
04-04-2022 02:30,3593,All Island
04-04-2022 02:45,3545,All Island
04-04-2022 03:00,3562,All Island
04-04-2022 03:15,3627,All Island
04-04-2022 03:30,3566,All Island
04-04-2022 03:45,3532,All Island
04-04-2022 04:00,3546,All Island
04-04-2022 04:15,3604,All Island
04-04-2022 04:30,3591,All Island
04-04-2022 04:45,3651,All Island
04-04-2022 05:00,3738,All Island
04-04-2022 05:15,3834,All Island
04-04-2022 05:30,3836,All Island
04-04-2022 05:45,3880,All Island
04-04-2022 06:00,4023,All Island
04-04-2022 06:15,4231,All Island
04-04-2022 06:30,4358,All Island
04-04-2022 06:45,4485,All Island
04-04-2022 07:00,4447,All Island
04-04-2022 07:15,4693,All Island
04-04-2022 07:30,4827,All Island
04-04-2022 07:45,4939,All Island
04-04-2022 08:00,4990,All Island
04-04-2022 08:15,5082,All Island
04-04-2022 08:30,5022,All Island
04-04-2022 08:45,4990,All Island
04-04-2022 09:00,5092,All Island
04-04-2022 09:15,5218,All Island
04-04-2022 09:30,5180,All Island
04-04-2022 09:45,5153,All Island
04-04-2022 10:00,5112,All Island
04-04-2022 10:15,5057,All Island
04-04-2022 10:30,5033,All Island
04-04-2022 10:45,5042,All Island
04-04-2022 11:00,5123,All Island
04-04-2022 11:15,5206,All Island
04-04-2022 11:30,5259,All Island
04-04-2022 11:45,5234,All Island
04-04-2022 12:00,5268,All Island
04-04-2022 12:15,5405,All Island
04-04-2022 12:30,5382,All Island
04-04-2022 12:45,5353,All Island
04-04-2022 13:00,5347,All Island
04-04-2022 13:15,5347,All Island
04-04-2022 13:30,5247,All Island
04-04-2022 13:45,5217,All Island
04-04-2022 14:00,5218,All Island
04-04-2022 14:15,5194,All Island
04-04-2022 14:30,5222,All Island
04-04-2022 14:45,5251,All Island
04-04-2022 15:00,5225,All Island
04-04-2022 15:15,5293,All Island
04-04-2022 15:30,5359,All Island
04-04-2022 15:45,5451,All Island
04-04-2022 16:00,5487,All Island
04-04-2022 16:15,5502,All Island
04-04-2022 16:30,5585,All Island
04-04-2022 16:45,5689,All Island
04-04-2022 17:00,5700,All Island
04-04-2022 17:15,5788,All Island
04-04-2022 17:30,5896,All Island
04-04-2022 17:45,5971,All Island
04-04-2022 18:00,5893,All Island
04-04-2022 18:15,5804,All Island
04-04-2022 18:30,5749,All Island
04-04-2022 18:45,5686,All Island
04-04-2022 19:00,5659,All Island
04-04-2022 19:15,5669,All Island
04-04-2022 19:30,5659,All Island
04-04-2022 19:45,5583,All Island
04-04-2022 20:00,5502,All Island
04-04-2022 20:15,5454,All Island
04-04-2022 20:30,5374,All Island
04-04-2022 20:45,5245,All Island
04-04-2022 21:00,5156,All Island
04-04-2022 21:15,4936,All Island
04-04-2022 21:30,4862,All Island
04-04-2022 21:45,4742,All Island
04-04-2022 22:00,4687,All Island
04-04-2022 22:15,4601,All Island
04-04-2022 22:30,4459,All Island
04-04-2022 22:45,4293,All Island
04-04-2022 23:00,4089,All Island
04-04-2022 23:15,4057,All Island
04-04-2022 23:30,4050,All Island
04-04-2022 23:45,4048,All Island
05-04-2022 00:00,4083,All Island
05-04-2022 00:15,4231,All Island
05-04-2022 00:30,4289,All Island
05-04-2022 00:45,4330,All Island
05-04-2022 01:00,4272,All Island
05-04-2022 01:15,4256,All Island
05-04-2022 01:30,4223,All Island
05-04-2022 01:45,4200,All Island
05-04-2022 02:00,4177,All Island
05-04-2022 02:15,4175,All Island
05-04-2022 02:30,4135,All Island
05-04-2022 02:45,4131,All Island
05-04-2022 03:00,4115,All Island
05-04-2022 03:15,4120,All Island
05-04-2022 03:30,4087,All Island
05-04-2022 03:45,4090,All Island
05-04-2022 04:00,4080,All Island
05-04-2022 04:15,4109,All Island
05-04-2022 04:30,4104,All Island
05-04-2022 04:45,4099,All Island
05-04-2022 05:00,4131,All Island
05-04-2022 05:15,4170,All Island
05-04-2022 05:30,4192,All Island
05-04-2022 05:45,4251,All Island
05-04-2022 06:00,4372,All Island
05-04-2022 06:15,4468,All Island
05-04-2022 06:30,4439,All Island
05-04-2022 06:45,4582,All Island
05-04-2022 07:00,4676,All Island
05-04-2022 07:15,4905,All Island
05-04-2022 07:30,5089,All Island
05-04-2022 07:45,5295,All Island
05-04-2022 08:00,5321,All Island
05-04-2022 08:15,5381,All Island
05-04-2022 08:30,5334,All Island
05-04-2022 08:45,5435,All Island
05-04-2022 09:00,5420,All Island
05-04-2022 09:15,5400,All Island
05-04-2022 09:30,5361,All Island
05-04-2022 09:45,5360,All Island
05-04-2022 10:00,5423,All Island
05-04-2022 10:15,5475,All Island
05-04-2022 10:30,5437,All Island
05-04-2022 10:45,5358,All Island
05-04-2022 11:00,5393,All Island
05-04-2022 11:15,5465,All Island
05-04-2022 11:30,5532,All Island
05-04-2022 11:45,5607,All Island
05-04-2022 12:00,5535,All Island
05-04-2022 12:15,5502,All Island
05-04-2022 12:30,5440,All Island
05-04-2022 12:45,5536,All Island
05-04-2022 13:00,5614,All Island
05-04-2022 13:15,5640,All Island
05-04-2022 13:30,5553,All Island
05-04-2022 13:45,5499,All Island
05-04-2022 14:00,5426,All Island
05-04-2022 14:15,5362,All Island
05-04-2022 14:30,5410,All Island
05-04-2022 14:45,5438,All Island
05-04-2022 15:00,5458,All Island
05-04-2022 15:15,5469,All Island
05-04-2022 15:30,5570,All Island
05-04-2022 15:45,5650,All Island
05-04-2022 16:00,5653,All Island
05-04-2022 16:15,5731,All Island
05-04-2022 16:30,5773,All Island
05-04-2022 16:45,5844,All Island
05-04-2022 17:00,5904,All Island
05-04-2022 17:15,5913,All Island
05-04-2022 17:30,5905,All Island
05-04-2022 17:45,5914,All Island
05-04-2022 18:00,5888,All Island
05-04-2022 18:15,5817,All Island
05-04-2022 18:30,5775,All Island
05-04-2022 18:45,5733,All Island
05-04-2022 19:00,5666,All Island
05-04-2022 19:15,5633,All Island
05-04-2022 19:30,5594,All Island
05-04-2022 19:45,5559,All Island
05-04-2022 20:00,5530,All Island
05-04-2022 20:15,5534,All Island
05-04-2022 20:30,5602,All Island
05-04-2022 20:45,5513,All Island
05-04-2022 21:00,5466,All Island
05-04-2022 21:15,5364,All Island
05-04-2022 21:30,5182,All Island
05-04-2022 21:45,4990,All Island
05-04-2022 22:00,4937,All Island
05-04-2022 22:15,4881,All Island
05-04-2022 22:30,4668,All Island
05-04-2022 22:45,4488,All Island
05-04-2022 23:00,4269,All Island
05-04-2022 23:15,4215,All Island
05-04-2022 23:30,4179,All Island
05-04-2022 23:45,4244,All Island
06-04-2022 00:00,4270,All Island
06-04-2022 00:15,4327,All Island
06-04-2022 00:30,4266,All Island
06-04-2022 00:45,4287,All Island
06-04-2022 01:00,4229,All Island
06-04-2022 01:15,4278,All Island
06-04-2022 01:30,4235,All Island
06-04-2022 01:45,4220,All Island
06-04-2022 02:00,4166,All Island
06-04-2022 02:15,4156,All Island
06-04-2022 02:30,4131,All Island
06-04-2022 02:45,4140,All Island
06-04-2022 03:00,4109,All Island
06-04-2022 03:15,4092,All Island
06-04-2022 03:30,4079,All Island
06-04-2022 03:45,4066,All Island
06-04-2022 04:00,4068,All Island
06-04-2022 04:15,4083,All Island
06-04-2022 04:30,4087,All Island
06-04-2022 04:45,4083,All Island
06-04-2022 05:00,4132,All Island
06-04-2022 05:15,4199,All Island
06-04-2022 05:30,4232,All Island
06-04-2022 05:45,4303,All Island
06-04-2022 06:00,4410,All Island
06-04-2022 06:15,4463,All Island
06-04-2022 06:30,4477,All Island
06-04-2022 06:45,4634,All Island
06-04-2022 07:00,4767,All Island
06-04-2022 07:15,5076,All Island
06-04-2022 07:30,5219,All Island
06-04-2022 07:45,5406,All Island
06-04-2022 08:00,5505,All Island
06-04-2022 08:15,5543,All Island
06-04-2022 08:30,5465,All Island
06-04-2022 08:45,5478,All Island
06-04-2022 09:00,5548,All Island
06-04-2022 09:15,5654,All Island
06-04-2022 09:30,5613,All Island
06-04-2022 09:45,5588,All Island
06-04-2022 10:00,5644,All Island
06-04-2022 10:15,5619,All Island
06-04-2022 10:30,5603,All Island
06-04-2022 10:45,5600,All Island
06-04-2022 11:00,5614,All Island
06-04-2022 11:15,5560,All Island
06-04-2022 11:30,5558,All Island
06-04-2022 11:45,5561,All Island
06-04-2022 12:00,5527,All Island
06-04-2022 12:15,5427,All Island
06-04-2022 12:30,5526,All Island
06-04-2022 12:45,5516,All Island
06-04-2022 13:00,5535,All Island
06-04-2022 13:15,5464,All Island
06-04-2022 13:30,5415,All Island
06-04-2022 13:45,5327,All Island
06-04-2022 14:00,5322,All Island
06-04-2022 14:15,5323,All Island
06-04-2022 14:30,5301,All Island
06-04-2022 14:45,5271,All Island
06-04-2022 15:00,5294,All Island
06-04-2022 15:15,5352,All Island
06-04-2022 15:30,5389,All Island
06-04-2022 15:45,5452,All Island
06-04-2022 16:00,5460,All Island
06-04-2022 16:15,5521,All Island
06-04-2022 16:30,5583,All Island
06-04-2022 16:45,5694,All Island
06-04-2022 17:00,5760,All Island
06-04-2022 17:15,5816,All Island
06-04-2022 17:30,5835,All Island
06-04-2022 17:45,5831,All Island
06-04-2022 18:00,5831,All Island
06-04-2022 18:15,5762,All Island
06-04-2022 18:30,5735,All Island
06-04-2022 18:45,5689,All Island
06-04-2022 19:00,5663,All Island
06-04-2022 19:15,5622,All Island
06-04-2022 19:30,5590,All Island
06-04-2022 19:45,5572,All Island
06-04-2022 20:00,5524,All Island
06-04-2022 20:15,5555,All Island
06-04-2022 20:30,5617,All Island
06-04-2022 20:45,5628,All Island
06-04-2022 21:00,5602,All Island
06-04-2022 21:15,5523,All Island
06-04-2022 21:30,5446,All Island
06-04-2022 21:45,5326,All Island
06-04-2022 22:00,5203,All Island
06-04-2022 22:15,5050,All Island
06-04-2022 22:30,4915,All Island
06-04-2022 22:45,4834,All Island
06-04-2022 23:00,4721,All Island
06-04-2022 23:15,4735,All Island
06-04-2022 23:30,4625,All Island
06-04-2022 23:45,4551,All Island
07-04-2022 00:00,4514,All Island
07-04-2022 00:15,4497,All Island
07-04-2022 00:30,4455,All Island
07-04-2022 00:45,4373,All Island
07-04-2022 01:00,4326,All Island
07-04-2022 01:15,4287,All Island
07-04-2022 01:30,4241,All Island
07-04-2022 01:45,4203,All Island
07-04-2022 02:00,4166,All Island
07-04-2022 02:15,4152,All Island
07-04-2022 02:30,4128,All Island
07-04-2022 02:45,4103,All Island
07-04-2022 03:00,4079,All Island
07-04-2022 03:15,4076,All Island
07-04-2022 03:30,4043,All Island
07-04-2022 03:45,4041,All Island
07-04-2022 04:00,4031,All Island
07-04-2022 04:15,4068,All Island
07-04-2022 04:30,4064,All Island
07-04-2022 04:45,4101,All Island
07-04-2022 05:00,4126,All Island
07-04-2022 05:15,4170,All Island
07-04-2022 05:30,4221,All Island
07-04-2022 05:45,4278,All Island
07-04-2022 06:00,4403,All Island
07-04-2022 06:15,4598,All Island
07-04-2022 06:30,4480,All Island
07-04-2022 06:45,4595,All Island
07-04-2022 07:00,4825,All Island
07-04-2022 07:15,5113,All Island
07-04-2022 07:30,5252,All Island
07-04-2022 07:45,5444,All Island
07-04-2022 08:00,5536,All Island
07-04-2022 08:15,5668,All Island
07-04-2022 08:30,5701,All Island
07-04-2022 08:45,5698,All Island
07-04-2022 09:00,5723,All Island
07-04-2022 09:15,5739,All Island
07-04-2022 09:30,5698,All Island
07-04-2022 09:45,5630,All Island
07-04-2022 10:00,5590,All Island
07-04-2022 10:15,5541,All Island
07-04-2022 10:30,5449,All Island
07-04-2022 10:45,5356,All Island
07-04-2022 11:00,5377,All Island
07-04-2022 11:15,5282,All Island
07-04-2022 11:30,5206,All Island
07-04-2022 11:45,5110,All Island
07-04-2022 12:00,5040,All Island
07-04-2022 12:15,4947,All Island
07-04-2022 12:30,5013,All Island
07-04-2022 12:45,5105,All Island
07-04-2022 13:00,5008,All Island
07-04-2022 13:15,4904,All Island
07-04-2022 13:30,4760,All Island
07-04-2022 13:45,4678,All Island
07-04-2022 14:00,4619,All Island
07-04-2022 14:15,4629,All Island
07-04-2022 14:30,4650,All Island
07-04-2022 14:45,4719,All Island
07-04-2022 15:00,4678,All Island
07-04-2022 15:15,4613,All Island
07-04-2022 15:30,4727,All Island
07-04-2022 15:45,4802,All Island
07-04-2022 16:00,4730,All Island
07-04-2022 16:15,4690,All Island
07-04-2022 16:30,4870,All Island
07-04-2022 16:45,5014,All Island
07-04-2022 17:00,5086,All Island
07-04-2022 17:15,5149,All Island
07-04-2022 17:30,5253,All Island
07-04-2022 17:45,5262,All Island
07-04-2022 18:00,5159,All Island
07-04-2022 18:15,5011,All Island
07-04-2022 18:30,4980,All Island
07-04-2022 18:45,4903,All Island
07-04-2022 19:00,4789,All Island
07-04-2022 19:15,4711,All Island
07-04-2022 19:30,4713,All Island
07-04-2022 19:45,4696,All Island
07-04-2022 20:00,4708,All Island
07-04-2022 20:15,4725,All Island
07-04-2022 20:30,4798,All Island
07-04-2022 20:45,4876,All Island
07-04-2022 21:00,4849,All Island
07-04-2022 21:15,4750,All Island
07-04-2022 21:30,4643,All Island
07-04-2022 21:45,4523,All Island
07-04-2022 22:00,4375,All Island
07-04-2022 22:15,4245,All Island
07-04-2022 22:30,4095,All Island
07-04-2022 22:45,3974,All Island
07-04-2022 23:00,3843,All Island
07-04-2022 23:15,3810,All Island
07-04-2022 23:30,3785,All Island
07-04-2022 23:45,3759,All Island
08-04-2022 00:00,3719,All Island
08-04-2022 00:15,3730,All Island
08-04-2022 00:30,3675,All Island
08-04-2022 00:45,3614,All Island
08-04-2022 01:00,3567,All Island
08-04-2022 01:15,3552,All Island
08-04-2022 01:30,3542,All Island
08-04-2022 01:45,3574,All Island
08-04-2022 02:00,3480,All Island
08-04-2022 02:15,3447,All Island
08-04-2022 02:30,3423,All Island
08-04-2022 02:45,3389,All Island
08-04-2022 03:00,3389,All Island
08-04-2022 03:15,3458,All Island
08-04-2022 03:30,3519,All Island
08-04-2022 03:45,3452,All Island
08-04-2022 04:00,3511,All Island
08-04-2022 04:15,3561,All Island
08-04-2022 04:30,3626,All Island
08-04-2022 04:45,3691,All Island
08-04-2022 05:00,3780,All Island
08-04-2022 05:15,3910,All Island
08-04-2022 05:30,3937,All Island
08-04-2022 05:45,4005,All Island
08-04-2022 06:00,4124,All Island
08-04-2022 06:15,4398,All Island
08-04-2022 06:30,4569,All Island
08-04-2022 06:45,4704,All Island
08-04-2022 07:00,4760,All Island
08-04-2022 07:15,4884,All Island
08-04-2022 07:30,4971,All Island
08-04-2022 07:45,5111,All Island
08-04-2022 08:00,5173,All Island
08-04-2022 08:15,5220,All Island
08-04-2022 08:30,5174,All Island
08-04-2022 08:45,5128,All Island
08-04-2022 09:00,5204,All Island
08-04-2022 09:15,5299,All Island
08-04-2022 09:30,5221,All Island
08-04-2022 09:45,5131,All Island
08-04-2022 10:00,5190,All Island
08-04-2022 10:15,5193,All Island
08-04-2022 10:30,5105,All Island
08-04-2022 10:45,5032,All Island
08-04-2022 11:00,5101,All Island
08-04-2022 11:15,5180,All Island
08-04-2022 11:30,5137,All Island
08-04-2022 11:45,5126,All Island
08-04-2022 12:00,5150,All Island
08-04-2022 12:15,5230,All Island
08-04-2022 12:30,5264,All Island
08-04-2022 12:45,5257,All Island
08-04-2022 13:00,5263,All Island
08-04-2022 13:15,5297,All Island
08-04-2022 13:30,5221,All Island
08-04-2022 13:45,5139,All Island
08-04-2022 14:00,5107,All Island
08-04-2022 14:15,5163,All Island
08-04-2022 14:30,5252,All Island
08-04-2022 14:45,5165,All Island
08-04-2022 15:00,5039,All Island
08-04-2022 15:15,4932,All Island
08-04-2022 15:30,5009,All Island
08-04-2022 15:45,5046,All Island
08-04-2022 16:00,5016,All Island
08-04-2022 16:15,5078,All Island
08-04-2022 16:30,5108,All Island
08-04-2022 16:45,5139,All Island
08-04-2022 17:00,5171,All Island
08-04-2022 17:15,5308,All Island
08-04-2022 17:30,5385,All Island
08-04-2022 17:45,5477,All Island
08-04-2022 18:00,5528,All Island
08-04-2022 18:15,5521,All Island
08-04-2022 18:30,5475,All Island
08-04-2022 18:45,5384,All Island
08-04-2022 19:00,5270,All Island
08-04-2022 19:15,5150,All Island
08-04-2022 19:30,5051,All Island
08-04-2022 19:45,4964,All Island
08-04-2022 20:00,4954,All Island
08-04-2022 20:15,4848,All Island
08-04-2022 20:30,4827,All Island
08-04-2022 20:45,4827,All Island
08-04-2022 21:00,4749,All Island
08-04-2022 21:15,4605,All Island
08-04-2022 21:30,4463,All Island
08-04-2022 21:45,4368,All Island
08-04-2022 22:00,4273,All Island
08-04-2022 22:15,4249,All Island
08-04-2022 22:30,4123,All Island
08-04-2022 22:45,4004,All Island
08-04-2022 23:00,3895,All Island
08-04-2022 23:15,3874,All Island
08-04-2022 23:30,3873,All Island
08-04-2022 23:45,3990,All Island
09-04-2022 00:00,4014,All Island
09-04-2022 00:15,3941,All Island
09-04-2022 00:30,3831,All Island
09-04-2022 00:45,3750,All Island
09-04-2022 01:00,3664,All Island
09-04-2022 01:15,3684,All Island
09-04-2022 01:30,3722,All Island
09-04-2022 01:45,3740,All Island
09-04-2022 02:00,3639,All Island
09-04-2022 02:15,3562,All Island
09-04-2022 02:30,3505,All Island
09-04-2022 02:45,3504,All Island
09-04-2022 03:00,3537,All Island
09-04-2022 03:15,3528,All Island
09-04-2022 03:30,3434,All Island
09-04-2022 03:45,3341,All Island
09-04-2022 04:00,3374,All Island
09-04-2022 04:15,3466,All Island
09-04-2022 04:30,3423,All Island
09-04-2022 04:45,3419,All Island
09-04-2022 05:00,3399,All Island
09-04-2022 05:15,3416,All Island
09-04-2022 05:30,3497,All Island
09-04-2022 05:45,3488,All Island
09-04-2022 06:00,3472,All Island
09-04-2022 06:15,3507,All Island
09-04-2022 06:30,3588,All Island
09-04-2022 06:45,3698,All Island
09-04-2022 07:00,3699,All Island
09-04-2022 07:15,3782,All Island
09-04-2022 07:30,3933,All Island
09-04-2022 07:45,4047,All Island
09-04-2022 08:00,4091,All Island
09-04-2022 08:15,4174,All Island
09-04-2022 08:30,4191,All Island
09-04-2022 08:45,4275,All Island
09-04-2022 09:00,4334,All Island
09-04-2022 09:15,4379,All Island
09-04-2022 09:30,4395,All Island
09-04-2022 09:45,4364,All Island
09-04-2022 10:00,4306,All Island
09-04-2022 10:15,4308,All Island
09-04-2022 10:30,4293,All Island
09-04-2022 10:45,4258,All Island
09-04-2022 11:00,4246,All Island
09-04-2022 11:15,4235,All Island
09-04-2022 11:30,4241,All Island
09-04-2022 11:45,4210,All Island
09-04-2022 12:00,4210,All Island
09-04-2022 12:15,4290,All Island
09-04-2022 12:30,4318,All Island
09-04-2022 12:45,4327,All Island
09-04-2022 13:00,4299,All Island
09-04-2022 13:15,4271,All Island
09-04-2022 13:30,4228,All Island
09-04-2022 13:45,4186,All Island
09-04-2022 14:00,4144,All Island
09-04-2022 14:15,4118,All Island
09-04-2022 14:30,4105,All Island
09-04-2022 14:45,4065,All Island
09-04-2022 15:00,4027,All Island
09-04-2022 15:15,4027,All Island
09-04-2022 15:30,4013,All Island
09-04-2022 15:45,4011,All Island
09-04-2022 16:00,4029,All Island
09-04-2022 16:15,4078,All Island
09-04-2022 16:30,4105,All Island
09-04-2022 16:45,4152,All Island
09-04-2022 17:00,4204,All Island
09-04-2022 17:15,4254,All Island
09-04-2022 17:30,4226,All Island
09-04-2022 17:45,4348,All Island
09-04-2022 18:00,4381,All Island
09-04-2022 18:15,4376,All Island
09-04-2022 18:30,4364,All Island
09-04-2022 18:45,4356,All Island
09-04-2022 19:00,4317,All Island
09-04-2022 19:15,4346,All Island
09-04-2022 19:30,4379,All Island
09-04-2022 19:45,4426,All Island
09-04-2022 20:00,4490,All Island
09-04-2022 20:15,4565,All Island
09-04-2022 20:30,4591,All Island
09-04-2022 20:45,4581,All Island
09-04-2022 21:00,4575,All Island
09-04-2022 21:15,4525,All Island
09-04-2022 21:30,4422,All Island
09-04-2022 21:45,4423,All Island
09-04-2022 22:00,4385,All Island
09-04-2022 22:15,4326,All Island
09-04-2022 22:30,4231,All Island
09-04-2022 22:45,4259,All Island
09-04-2022 23:00,4266,All Island
09-04-2022 23:15,4130,All Island
09-04-2022 23:30,3978,All Island
09-04-2022 23:45,3931,All Island
10-04-2022 00:00,3895,All Island
10-04-2022 00:15,3904,All Island
10-04-2022 00:30,3874,All Island
10-04-2022 00:45,3893,All Island
10-04-2022 01:00,3922,All Island
10-04-2022 01:15,3981,All Island
10-04-2022 01:30,4010,All Island
10-04-2022 01:45,4036,All Island
10-04-2022 02:00,4052,All Island
10-04-2022 02:15,4044,All Island
10-04-2022 02:30,4017,All Island
10-04-2022 02:45,3980,All Island
10-04-2022 03:00,3948,All Island
10-04-2022 03:15,3955,All Island
10-04-2022 03:30,3929,All Island
10-04-2022 03:45,3889,All Island
10-04-2022 04:00,3882,All Island
10-04-2022 04:15,3930,All Island
10-04-2022 04:30,3928,All Island
10-04-2022 04:45,3910,All Island
10-04-2022 05:00,3911,All Island
10-04-2022 05:15,3927,All Island
10-04-2022 05:30,3923,All Island
10-04-2022 05:45,3855,All Island
10-04-2022 06:00,3887,All Island
10-04-2022 06:15,3882,All Island
10-04-2022 06:30,3885,All Island
10-04-2022 06:45,3911,All Island
10-04-2022 07:00,3955,All Island
10-04-2022 07:15,4029,All Island
10-04-2022 07:30,4081,All Island
10-04-2022 07:45,4159,All Island
10-04-2022 08:00,4246,All Island
10-04-2022 08:15,4365,All Island
10-04-2022 08:30,4438,All Island
10-04-2022 08:45,4527,All Island
10-04-2022 09:00,4606,All Island
10-04-2022 09:15,4604,All Island
10-04-2022 09:30,4738,All Island
10-04-2022 09:45,4826,All Island
10-04-2022 10:00,4826,All Island
10-04-2022 10:15,4807,All Island
10-04-2022 10:30,4846,All Island
10-04-2022 10:45,4881,All Island
